date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:17:43	38457/38457	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Mar%202018%2004:17:42%20GMT	http://finnedconsulting.com/events/act-2/	~/Documents/finnedd/finnedconsulting.com/events/act-2/index.html	(from http://finnedconsulting.com/events/)
23:17:44	38470/38470	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Mar%202018%2004:17:43%20GMT	http://finnedconsulting.com/events/act-3/	~/Documents/finnedd/finnedconsulting.com/events/act-3/index.html	(from http://finnedconsulting.com/events/)
23:17:45	2544/2544	---MC-	200	added ('OK')	application/json	date:Thu,%2008%20Mar%202018%2004:17:44%20GMT	http://finnedconsulting.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Ffinnedconsulting.com%2Ftimeline%2Fall-students%2F	~/Documents/finnedd/finnedconsulting.com/wp-json/oembed/1.0/embedf8f3.json	(from http://finnedconsulting.com/timeline/all-students/)
23:17:46	2688/2688	---MCZ	200	added ('OK')	text/xml	date:Thu,%2008%20Mar%202018%2004:17:46%20GMT	http://finnedconsulting.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Ffinnedconsulting.com%2Ftimeline%2Fall-students%2F&format=xml	~/Documents/finnedd/finnedconsulting.com/wp-json/oembed/1.0/embed7eb1	(from http://finnedconsulting.com/timeline/all-students/)
23:17:47	2537/2537	---MC-	200	added ('OK')	application/json	date:Thu,%2008%20Mar%202018%2004:17:47%20GMT	http://finnedconsulting.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Ffinnedconsulting.com%2Ftimeline%2Fjunior-year-1%2F	~/Documents/finnedd/finnedconsulting.com/wp-json/oembed/1.0/embed5f25.json	(from http://finnedconsulting.com/timeline/junior-year-1/)
23:17:49	2671/2671	---MCZ	200	added ('OK')	text/xml	date:Thu,%2008%20Mar%202018%2004:17:48%20GMT	http://finnedconsulting.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Ffinnedconsulting.com%2Ftimeline%2Fjunior-year-1%2F&format=xml	~/Documents/finnedd/finnedconsulting.com/wp-json/oembed/1.0/embeda581	(from http://finnedconsulting.com/timeline/junior-year-1/)
23:17:50	2537/2537	---MC-	200	added ('OK')	application/json	date:Thu,%2008%20Mar%202018%2004:17:50%20GMT	http://finnedconsulting.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Ffinnedconsulting.com%2Ftimeline%2Fjunior-year-2%2F	~/Documents/finnedd/finnedconsulting.com/wp-json/oembed/1.0/embedf45d.json	(from http://finnedconsulting.com/timeline/junior-year-2/)
23:17:51	2675/2675	---MCZ	200	added ('OK')	text/xml	date:Thu,%2008%20Mar%202018%2004:17:51%20GMT	http://finnedconsulting.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Ffinnedconsulting.com%2Ftimeline%2Fjunior-year-2%2F&format=xml	~/Documents/finnedd/finnedconsulting.com/wp-json/oembed/1.0/embed66ec	(from http://finnedconsulting.com/timeline/junior-year-2/)
23:17:52	2513/2513	---MC-	200	added ('OK')	application/json	date:Thu,%2008%20Mar%202018%2004:17:52%20GMT	http://finnedconsulting.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Ffinnedconsulting.com%2Ftimeline%2Fjunior-year-3%2F	~/Documents/finnedd/finnedconsulting.com/wp-json/oembed/1.0/embed8693.json	(from http://finnedconsulting.com/timeline/junior-year-3/)
23:17:53	2651/2651	---MCZ	200	added ('OK')	text/xml	date:Thu,%2008%20Mar%202018%2004:17:53%20GMT	http://finnedconsulting.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Ffinnedconsulting.com%2Ftimeline%2Fjunior-year-3%2F&format=xml	~/Documents/finnedd/finnedconsulting.com/wp-json/oembed/1.0/embeddfb7	(from http://finnedconsulting.com/timeline/junior-year-3/)
23:17:55	2519/2519	---MC-	200	added ('OK')	application/json	date:Thu,%2008%20Mar%202018%2004:17:54%20GMT	http://finnedconsulting.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Ffinnedconsulting.com%2Ftimeline%2Fjunior-year-4%2F	~/Documents/finnedd/finnedconsulting.com/wp-json/oembed/1.0/embed9874.json	(from http://finnedconsulting.com/timeline/junior-year-4/)
23:17:56	2657/2657	---MCZ	200	added ('OK')	text/xml	date:Thu,%2008%20Mar%202018%2004:17:55%20GMT	http://finnedconsulting.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Ffinnedconsulting.com%2Ftimeline%2Fjunior-year-4%2F&format=xml	~/Documents/finnedd/finnedconsulting.com/wp-json/oembed/1.0/embedfb97	(from http://finnedconsulting.com/timeline/junior-year-4/)
23:17:57	2540/2540	---MC-	200	added ('OK')	application/json	date:Thu,%2008%20Mar%202018%2004:17:57%20GMT	http://finnedconsulting.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Ffinnedconsulting.com%2Ftimeline%2Fsenior-year-1%2F	~/Documents/finnedd/finnedconsulting.com/wp-json/oembed/1.0/embeddba7.json	(from http://finnedconsulting.com/timeline/senior-year-1/)
23:17:59	2678/2678	---MCZ	200	added ('OK')	text/xml	date:Thu,%2008%20Mar%202018%2004:17:58%20GMT	http://finnedconsulting.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Ffinnedconsulting.com%2Ftimeline%2Fsenior-year-1%2F&format=xml	~/Documents/finnedd/finnedconsulting.com/wp-json/oembed/1.0/embedf59d	(from http://finnedconsulting.com/timeline/senior-year-1/)
23:18:00	2552/2552	---MC-	200	added ('OK')	application/json	date:Thu,%2008%20Mar%202018%2004:18:00%20GMT	http://finnedconsulting.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Ffinnedconsulting.com%2Ftimeline%2Fsenior-year-2%2F	~/Documents/finnedd/finnedconsulting.com/wp-json/oembed/1.0/embed3471.json	(from http://finnedconsulting.com/timeline/senior-year-2/)
23:18:01	2686/2686	---MCZ	200	added ('OK')	text/xml	date:Thu,%2008%20Mar%202018%2004:18:01%20GMT	http://finnedconsulting.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Ffinnedconsulting.com%2Ftimeline%2Fsenior-year-2%2F&format=xml	~/Documents/finnedd/finnedconsulting.com/wp-json/oembed/1.0/embedc8ef	(from http://finnedconsulting.com/timeline/senior-year-2/)
23:18:03	2510/2510	---MC-	200	added ('OK')	application/json	date:Thu,%2008%20Mar%202018%2004:18:02%20GMT	http://finnedconsulting.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Ffinnedconsulting.com%2Ftimeline%2Fsenior-year-3%2F	~/Documents/finnedd/finnedconsulting.com/wp-json/oembed/1.0/embed33c0.json	(from http://finnedconsulting.com/timeline/senior-year-3/)
23:18:04	2644/2644	---MCZ	200	added ('OK')	text/xml	date:Thu,%2008%20Mar%202018%2004:18:03%20GMT	http://finnedconsulting.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Ffinnedconsulting.com%2Ftimeline%2Fsenior-year-3%2F&format=xml	~/Documents/finnedd/finnedconsulting.com/wp-json/oembed/1.0/embed57bb	(from http://finnedconsulting.com/timeline/senior-year-3/)
23:18:05	2516/2516	---MC-	200	added ('OK')	application/json	date:Thu,%2008%20Mar%202018%2004:18:04%20GMT	http://finnedconsulting.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Ffinnedconsulting.com%2Ftimeline%2Fsenior-year-4%2F	~/Documents/finnedd/finnedconsulting.com/wp-json/oembed/1.0/embede31d.json	(from http://finnedconsulting.com/timeline/senior-year-4/)
23:18:06	2650/2650	---MCZ	200	added ('OK')	text/xml	date:Thu,%2008%20Mar%202018%2004:18:06%20GMT	http://finnedconsulting.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Ffinnedconsulting.com%2Ftimeline%2Fsenior-year-4%2F&format=xml	~/Documents/finnedd/finnedconsulting.com/wp-json/oembed/1.0/embeddf99	(from http://finnedconsulting.com/timeline/senior-year-4/)
23:18:07	2404/2404	---MC-	200	added ('OK')	application/json	date:Thu,%2008%20Mar%202018%2004:18:07%20GMT	http://finnedconsulting.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Ffinnedconsulting.com%2Fevents%2Fsat%2F	~/Documents/finnedd/finnedconsulting.com/wp-json/oembed/1.0/embed9135.json	(from http://finnedconsulting.com/events/sat/)
23:18:08	2536/2536	---MCZ	200	added ('OK')	text/xml	date:Thu,%2008%20Mar%202018%2004:18:08%20GMT	http://finnedconsulting.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Ffinnedconsulting.com%2Fevents%2Fsat%2F&format=xml	~/Documents/finnedd/finnedconsulting.com/wp-json/oembed/1.0/embeda181	(from http://finnedconsulting.com/events/sat/)
23:18:09	1078/1078	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2018%20Nov%202015%2019:15:28%20GMT	http://finnedconsulting.com/wordpress/wp-includes/js/comment-reply.min.js?ver=4.9.4	~/Documents/finnedd/finnedconsulting.com/wordpress/wp-includes/js/comment-reply.mincbf4.js	(from http://finnedconsulting.com/events/sat/)
23:18:10	36521/36521	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Mar%202018%2004:18:10%20GMT	http://finnedconsulting.com/events/categories/standardized-test-dates/	~/Documents/finnedd/finnedconsulting.com/events/categories/standardized-test-dates/index.html	(from http://finnedconsulting.com/events/sat/)
23:18:10	36170/36170	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Mar%202018%2004:18:10%20GMT	http://finnedconsulting.com/events/categories/sat/	~/Documents/finnedd/finnedconsulting.com/events/categories/sat/index.html	(from http://finnedconsulting.com/events/sat/)
23:18:10	36697/36697	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Mar%202018%2004:18:10%20GMT	http://finnedconsulting.com/author/igoecreative/	~/Documents/finnedd/finnedconsulting.com/author/igoecreative/index.html	(from http://finnedconsulting.com/events/sat/)
23:18:12	2404/2404	---MC-	200	added ('OK')	application/json	date:Thu,%2008%20Mar%202018%2004:18:10%20GMT	http://finnedconsulting.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Ffinnedconsulting.com%2Fevents%2Fact%2F	~/Documents/finnedd/finnedconsulting.com/wp-json/oembed/1.0/embedae11.json	(from http://finnedconsulting.com/events/act/)
23:18:13	2536/2536	---MCZ	200	added ('OK')	text/xml	date:Thu,%2008%20Mar%202018%2004:18:13%20GMT	http://finnedconsulting.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Ffinnedconsulting.com%2Fevents%2Fact%2F&format=xml	~/Documents/finnedd/finnedconsulting.com/wp-json/oembed/1.0/embed48eb	(from http://finnedconsulting.com/events/act/)
23:18:14	2490/2490	---MC-	200	added ('OK')	application/json	date:Thu,%2008%20Mar%202018%2004:18:13%20GMT	http://finnedconsulting.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Ffinnedconsulting.com%2Fevents%2Fsat-subject-tests%2F	~/Documents/finnedd/finnedconsulting.com/wp-json/oembed/1.0/embed1562.json	(from http://finnedconsulting.com/events/sat-subject-tests/)
23:18:14	36104/36104	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Mar%202018%2004:18:14%20GMT	http://finnedconsulting.com/events/categories/act/	~/Documents/finnedd/finnedconsulting.com/events/categories/act/index.html	(from http://finnedconsulting.com/events/act/)
23:18:15	2624/2624	---MCZ	200	added ('OK')	text/xml	date:Thu,%2008%20Mar%202018%2004:18:15%20GMT	http://finnedconsulting.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Ffinnedconsulting.com%2Fevents%2Fsat-subject-tests%2F&format=xml	~/Documents/finnedd/finnedconsulting.com/wp-json/oembed/1.0/embed920b	(from http://finnedconsulting.com/events/sat-subject-tests/)
23:18:16	36131/36131	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Mar%202018%2004:18:16%20GMT	http://finnedconsulting.com/events/categories/registration/	~/Documents/finnedd/finnedconsulting.com/events/categories/registration/index.html	(from http://finnedconsulting.com/events/sat-subject-tests/)
23:18:16	2494/2494	---MC-	200	added ('OK')	application/json	date:Thu,%2008%20Mar%202018%2004:18:16%20GMT	http://finnedconsulting.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Ffinnedconsulting.com%2Fevents%2Fsat-subject-tests-2%2F	~/Documents/finnedd/finnedconsulting.com/wp-json/oembed/1.0/embed6acb.json	(from http://finnedconsulting.com/events/sat-subject-tests-2/)
23:18:17	2628/2628	---MCZ	200	added ('OK')	text/xml	date:Thu,%2008%20Mar%202018%2004:18:17%20GMT	http://finnedconsulting.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Ffinnedconsulting.com%2Fevents%2Fsat-subject-tests-2%2F&format=xml	~/Documents/finnedd/finnedconsulting.com/wp-json/oembed/1.0/embed0ee1	(from http://finnedconsulting.com/events/sat-subject-tests-2/)
23:18:18	2408/2408	---MC-	200	added ('OK')	application/json	date:Thu,%2008%20Mar%202018%2004:18:18%20GMT	http://finnedconsulting.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Ffinnedconsulting.com%2Fevents%2Fact-2%2F	~/Documents/finnedd/finnedconsulting.com/wp-json/oembed/1.0/embed6638.json	(from http://finnedconsulting.com/events/act-2/)
23:18:19	2540/2540	---MCZ	200	added ('OK')	text/xml	date:Thu,%2008%20Mar%202018%2004:18:19%20GMT	http://finnedconsulting.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Ffinnedconsulting.com%2Fevents%2Fact-2%2F&format=xml	~/Documents/finnedd/finnedconsulting.com/wp-json/oembed/1.0/embed9073	(from http://finnedconsulting.com/events/act-2/)
23:18:21	2408/2408	---MC-	200	added ('OK')	application/json	date:Thu,%2008%20Mar%202018%2004:18:21%20GMT	http://finnedconsulting.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Ffinnedconsulting.com%2Fevents%2Fact-3%2F	~/Documents/finnedd/finnedconsulting.com/wp-json/oembed/1.0/embede691.json	(from http://finnedconsulting.com/events/act-3/)
23:18:22	2540/2540	---MCZ	200	added ('OK')	text/xml	date:Thu,%2008%20Mar%202018%2004:18:22%20GMT	http://finnedconsulting.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Ffinnedconsulting.com%2Fevents%2Fact-3%2F&format=xml	~/Documents/finnedd/finnedconsulting.com/wp-json/oembed/1.0/embeda0fc	(from http://finnedconsulting.com/events/act-3/)
23:18:22	18094/18094	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Oct%202017%2015:14:56%20GMT	http://finnedconsulting.com/wordpress/wp-content/uploads/2017/10/services-header-150x150.jpg	~/Documents/finnedd/finnedconsulting.com/wordpress/wp-content/uploads/2017/10/services-header-150x150.jpg	(from http://finnedconsulting.com/author/igoecreative/)
23:18:25	2289/2289	---MC-	200	added ('OK')	application/json	date:Thu,%2008%20Mar%202018%2004:18:24%20GMT	http://finnedconsulting.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Ffinnedconsulting.com%2Fevents%2Fcategories%2F	~/Documents/finnedd/finnedconsulting.com/wp-json/oembed/1.0/embedd91e.json	(from http://finnedconsulting.com/events/categories/sat/)
23:18:25	39593/39593	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Mar%202018%2004:18:25%20GMT	http://finnedconsulting.com/hello-world/	~/Documents/finnedd/finnedconsulting.com/hello-world/index.html	(from http://finnedconsulting.com/author/igoecreative/)
23:18:26	2384/2384	---MCZ	200	added ('OK')	text/xml	date:Thu,%2008%20Mar%202018%2004:18:26%20GMT	http://finnedconsulting.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Ffinnedconsulting.com%2Fevents%2Fcategories%2F&format=xml	~/Documents/finnedd/finnedconsulting.com/wp-json/oembed/1.0/embeda8ea	(from http://finnedconsulting.com/events/categories/sat/)
23:18:28	2437/2437	---MC-	200	added ('OK')	application/json	date:Thu,%2008%20Mar%202018%2004:18:27%20GMT	http://finnedconsulting.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Ffinnedconsulting.com%2Fhello-world%2F	~/Documents/finnedd/finnedconsulting.com/wp-json/oembed/1.0/embed8a50.json	(from http://finnedconsulting.com/hello-world/)
23:18:29	2571/2571	---MCZ	200	added ('OK')	text/xml	date:Thu,%2008%20Mar%202018%2004:18:28%20GMT	http://finnedconsulting.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Ffinnedconsulting.com%2Fhello-world%2F&format=xml	~/Documents/finnedd/finnedconsulting.com/wp-json/oembed/1.0/embed2bee	(from http://finnedconsulting.com/hello-world/)
23:18:32	36492/36492	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Mar%202018%2004:18:31%20GMT	http://finnedconsulting.com/category/college-planning/	~/Documents/finnedd/finnedconsulting.com/category/college-planning/index.html	(from http://finnedconsulting.com/hello-world/)
23:18:33	36519/36519	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Mar%202018%2004:18:31%20GMT	http://finnedconsulting.com/category/college-application/	~/Documents/finnedd/finnedconsulting.com/category/college-application/index.html	(from http://finnedconsulting.com/hello-world/)
23:18:34	83316/83316	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Jan%202018%2018:39:10%20GMT	http://finnedconsulting.com/wordpress/wp-content/uploads/2017/10/services-header.jpg	~/Documents/finnedd/finnedconsulting.com/wordpress/wp-content/uploads/2017/10/services-header.jpg	(from http://finnedconsulting.com/hello-world/)
